5737	N??GCGeDaRgMm`]oUp_	37	12	3	20493,9362,12316
5760	N??GG@Xp?HEZiqMu]X?	37	11	1	563
5766	N??GGEDKjg?TqT]P^G_	36	11	4	481,865,9230,992
5769	N??GGGG?wF][|E}E^B?	38	12	7	496,752,1264,992,1504,1760,1984
5778	N??GGOr_IIqg[sYdVP?	35	11	3	2225,1202,3248
5797	N??GGgSIZDVOScaQ{[?	34	11	16	17415,18439,13315,2581,10261,18501,10265,2161,8369,10289,17478,17670,13378,936,944,8880
5800	N??GGpCTDEJ@G|mgS]_	36	11	4	9285,810,818,4898
5801	N??GGuDebG|?Cj]g[gO	37	11	1	18439
5809	N??GHa@_qUTODN\KNS?	35	11	5	2161,24590,1138,17490,3184
5821	N??GLCA?aRam}C|GNE?	35	11	7	12295,12299,12301,2273,2528,2784,2912
5826	N??GO??q@Na}D{}W]{?	38	11	1	8723
5827	N??GO??q@Na}}WL{]{?	39	11	1	4627
5838	N??GO?F@vqXELp{K]w?	38	12	6	9223,9227,3091,9229,9230,880
5846	N??GO?QDdRlMtoxW]w?	38	13	22	24583,20491,12323,12419,9349,9477,10374,10502,3220,3348,3604,632,856,4712,1864,2888,4936,1648,2672,4720,1872,2896
5848	N??GO?WgGm~GXwTs[{?	37	12	7	2567,18439,2573,2581,17157,2329,1801
5849	N??GO?XQPmOe[phk]w?	36	12	19	2579,6659,10755,2353,2609,2833,10529,10785,11009,5134,20494,2610,914,2834,6786,5196,5260,2864,2960
5852	N??GO?xoNOAzDuxo]w?	38	12	1	9223
5856	N??GO@HoVQAvLklo]w?	38	12	2	1667,1426
5858	N??GOA?DwnNKXwyE]w?	38	12	2	24583,10262
5871	N??GOGB?oH~H}K{q]e?	38	12	2	1952,1984
5872	N??GOGC?wF?[{w}F]b_	36	11	1	4111
5873	N??GOGCw_rhKl`[w][?	36	11	6	16903,4677,1456,2480,3248,3376
5877	N??GOKGW\a@BThlh]K_	36	11	5	9229,17421,4210,4336,4464
5878	N??GOM`SkGfHMQPh}o?	36	11	4	16647,16907,1795,16970
5880	N??GOOGDwn\B{w|w]{?	43	13	1	6151
5881	N??GOOGq?na}L{\w]{?	41	12	1	16903
5883	N??GOOPpHeawyHxg]w?	37	12	9	12295,8739,4867,8963,3272,1928,3464,2288,3280
5886	N??GOOp[QLOuPomA}w?	36	11	2	908,2828
5889	N??GOPgD{HAXx@[q]w?	36	11	3	4359,20487,7201
5890	N??GOPpc?Lz@HtXs]w?	37	11	1	3593
5891	N??GOPw]BmUw`{`{]w?	42	14	5	782,1294,1550,790,794
5892	N??GOR?}@pE{LwpqWx?	38	12	5	775,779,8963,17155,1564
5893	N??GORDILGIZSulo]o?	37	12	5	16675,24589,9253,17445,944
5894	N??GORG@hamIpaLw]w?	36	11	3	4371,3212,3596
5895	N??GORGLHHEwsqou]w?	37	11	1	2604
5897	N??GO_OdfoDMPwXw[{?	36	11	5	17415,1547,1549,3093,1561
5901	N??GO_hL_lXJtgyQ[w?	38	12	1	24583
5904	N??GO`fddk\GD`QUlIO	38	12	5	2311,1577,1609,2438,16774
5905	N??GOa`@qlBE}CXp[w_	37	12	8	4359,20487,5131,4365,4373,16773,1417,1648
5907	N??GOcA@Opkk{Kxa^E?	35	11	4	12295,8305,10278,9328
5909	N??GOcQ``Rwk]CxW]o?	36	11	2	20494,5652
5910	N??GOc`plIJDYOdg}o?	36	12	8	16931,16963,17445,6166,6170,3460,5508,3464
5913	N??GOgSEEQCV|_W{[]?	36	11	1	1201
5916	N??GOkUDcRmp|_y[\M?	42	13	3	12295,20487,6158
5917	N??GOkW_Yo|Ghi\c[s?	37	11	1	18439
5918	N??GOk`H`k\GqMuKYs?	37	12	5	24587,6163,10259,1636,1256
5920	N??GOkeH`Q^?q[sMYp?	37	11	2	10251,18443
5921	N??GOkg_Xo|Gpi\cYs?	37	12	3	9740,1812,3348
5923	N??GOm@IKK|G]I\gYq?	37	12	2	12302,6166
5924	N??GOmC[noDKIWt`yoo	39	11	1	1550
5925	N??GOmEaSkME}?YYMq?	37	11	1	6158
5927	N??GOo`HtGITdgUM[w?	35	11	4	17415,17445,10506,11274
5929	N??GOof_Rct?SLTdSwO	35	11	4	9290,5642,9738,496
5930	N??GOogTi`^?hqhqW{?	37	11	2	1802,3594
5931	N??GOout@EcwqJuB[w?	38	11	1	8715
5932	N??GOp_`~k?{@w}@nAo	39	12	4	1287,9223,9227,9229
5933	N??GOpo@wN]oxo]E^B?	40	13	6	6151,6179,6211,6181,6213,6241
5934	N??GOqOdCkK]XwYM[w?	37	11	2	1577,1801
5941	N??GPCc?gDAjuW|EZJ?	35	11	3	12299,20491,20499
5944	N??GPGcPcrtA|_SxI[_	37	12	1	3601
5949	N??GPKwcQL_uuP}@]o?	38	12	1	24583
5951	N??GPOPCOL_uto}B[u?	36	11	2	24583,12299
5953	N??GPPGgii|?DxlgYw?	37	12	6	2567,8773,8965,10757,17450,17546
5956	N??GP_F@ppzEpq|_^E?	40	13	4	24583,10251,12323,12355
5957	N??GP_F@pp}opq}K^E?	41	13	2	6179,6211
5958	N??GP_uPsP?xPqkD~?_	36	11	2	17427,24589
5961	N??GPbFy?keoL_qRxHo	39	12	1	775
5964	N??GPkE@f`xM|_]K^E?	41	14	11	5127,5131,5133,4268,4300,4324,4328,496,752,2288,4336
5965	N??GPluoOK_qmB}B^@_	40	13	5	428,460,484,488,496
5966	N??GPn@@gLVB]E|_^B?	40	14	21	8455,24583,8459,24587,8483,8515,8579,17155,17667,24835,10253,12302,8364,8396,8420,8424,752,1264,8432,992,1504
5967	N??GPnEKGK_qqR}B^@_	39	13	6	684,716,908,8844,17036,496
5968	N??GPogLaB~?latgW{?	38	12	1	10251
5970	N??GQ??LWlISiRhw^C?	34	11	13	18443,6275,20501,12421,8305,3146,18698,8868,1144,1832,3400,5232,9328
5974	N??GQHC`aOfM|_kyU\?	38	12	1	1648
5975	N??GQKE@bpuM|_m[^E?	41	13	1	4322
5976	N??GQLcQCdvGLcLcPKW	36	11	2	1795,3085
5977	N??GQQFKMK~?qCLoewO	37	12	12	3079,3083,6163,5635,7171,2573,1377,1825,1857,2574,10764,18956
5978	N??GQQFpe?^?MMLqEx?	37	11	1	3587
5979	N??GQQGhQd~?Lw\gUw?	38	13	16	2567,3083,2195,2323,1667,1795,18445,16933,17029,18949,17057,10254,9290,9482,11274,9538
5980	N??GQaf}@kPHaQ\`moo	40	13	2	775,651
5982	N??GQkux?caoqJiR\@_	38	11	1	16903
5983	N??GQmo@gLNBiU|_^B?	40	13	4	8461,8362,8394,8418
5984	N??GQoeeM`]oHuHuZCW	41	13	1	3083
5986	N??GROQC_Jom|_{a\E?	36	11	2	16534,3248
5987	N??GS?GDxfPBXx\X]s?	39	13	2	16399,24590
5989	N??GS?pTrQOtpgMP}o?	37	12	4	16938,16970,8588,9364
5990	N??GSC?HYCqdMY\g^C?	34	11	10	18443,1219,18697,241,4305,1729,24590,8306,1730,5328
5991	N??GSHRWTPArdcYP}o?	37	12	2	8838,16714
5992	N??GSOVMEK{C@t\o^?O	37	11	1	18439
5994	N??GSRE@oMFF\o{E^B?	39	12	1	12302
5996	N??GS_dGopbEPrpb]o?	36	11	7	16399,24583,16523,24611,24643,16525,901
5997	N??GSofLboWEt_@r^?G	37	12	7	20491,22531,17422,17430,868,2852,2884
6001	N??G_??@wNVKYw}E]k?	36	11	2	1760,1888
6002	N??G_??Hiqt[tWXw^K?	36	11	1	8804
6016	N??G_CEKQPoqhQ]X^K?	35	11	10	6181,2633,5169,6193,2401,6241,1330,5170,2760,5424
6057	N??G`ooxcPHSPqLBW{?	35	11	5	16931,16963,8588,9484,10508
6058	N??G`pgUD_[o@mPqO}?	35	11	6	2311,3079,1165,3085,4882,9356
6064	N??GaQf\?iPRLPqa|P?	38	12	2	16709,4652
6066	N??Gb?FgKqTOTDPe^C?	34	11	6	18453,6661,17433,16774,12834,9056
6074	N??Gg?GHYFRBWxlW^G?	35	11	5	24589,18457,8297,5314,5442
6080	N??GgGGKYFPBaE\Hk[o	35	11	7	121,233,8298,1250,8300,248,1256
6085	N??Ggg`GQTpU|?TKTWG	35	11	5	4111,20487,12299,18513,12330
6086	N??GggjpMHFBMEop|W?	39	13	7	1571,24643,24707,6172,488,8424,16616
6087	N??GggsoNoDYIsqwY_o	38	12	6	1543,17419,9235,8963,9731,17923
6088	N??GgiC_p`lE|?YwXX?	36	11	1	10262
6089	N??GgiCpEENCI{MM\W?	37	12	8	17475,17539,9731,17923,18454,10268,10508,1256
6090	N??GgiHasgKT}?YqMe?	37	12	10	6151,913,4881,20494,12310,10310,18694,11270,14342,22534
6091	N??GgiJdC_Kd}?YuLZ?	38	12	2	6151,5641
6092	N??GgiJeCgKe}?YqKZ?	37	12	9	6151,4633,5641,2833,4881,12310,18950,14342,22534
6094	N??Ggoo`YTPOXPKFW[G	34	11	16	6151,2161,689,6193,4150,1138,4274,6194,8972,9484,4276,6196,3184,6256,4784,6320
6096	N??Ggq?GyFHSHWlBZAO	34	11	8	18451,3331,12325,4869,2162,3394,4276,4996
6098	N??GhEHdUQMcDIYc|OO	37	12	5	17427,1425,1921,744,2664
6105	N??GiGjLCUfGodtG^??	36	11	2	24587,28675
6106	N??Gjqcq_FEbQhlA~@?	39	12	1	16915
6107	N??Gk?D@@`hXYskL^E?	35	11	6	2162,4210,6226,6290,6338,4720
6110	N??GkUAIHP\OTU\WYb?	37	12	4	2257,2497,1812,3604
6113	N??Glpal?JLPQedH~@?	39	12	1	653
6115	N??Go?H?GM}D|C}S[y?	36	11	3	1144,1264,1392
6119	N??GoGC_wpMKXEwq^K?	35	11	4	8897,1144,9304,5424
6120	N??GoGSw_Rc[}OtB[[?	36	11	3	4615,16903,1456
6125	N??Go_H?gI~@|Cwi[i?	35	11	4	856,880,976,9040
6127	N??GooWHIEu`uCxw[{?	38	12	1	3620
6129	N??Goog`{`Yc}?XqKx?	37	11	1	6155
6130	N??GoogtGN?{xo{B^@_	39	12	3	12295,8715,4643
6131	N??GoosohIcwqJuB[w?	38	12	2	16963,4867
6132	N??Gp?@HKEidUShg~C?	34	11	11	18443,1669,16473,3145,8305,4186,16474,20506,3146,18698,1924
6138	N??GpCcuMiBKEWx`{oo	39	11	1	1547
6139	N??GpCe`boygl?Q[zK?	37	12	4	18443,18563,6185,6689
6142	N??GpMEIKajKXatC^??	36	11	1	24587
6143	N??GpMHh?LCsSVUF^@?	37	11	1	16903
6144	N??GpaG\MM?{Pwm@~?_	38	12	1	16910
6145	N??GpieoOKcqUJqR^@?	38	12	1	8835
6148	N??GqD??bgCma]lKVM?	35	11	2	3110,9260
6149	N??GqKwHcBm`uCpgVG?	36	12	9	20505,8418,3234,10402,16668,3340,18700,3620,3844
6152	N??GrH_`kLRKEUX`nB?	38	12	4	8358,2438,8582,16774
6155	N??Gs?A@p_hLLWpI^E?	33	11	22	9223,24583,8243,2195,8355,10499,24835,11267,4237,4261,4769,11270,2386,11522,5164,4428,1612,5196,5260,4772,632,752
6159	N??GubeHPKRBUEHpzBG	40	12	1	391
6168	N??H?FC@_KENM]uU^J?	38	11	1	307
6171	N??H?GCCofTEUwxE^K?	35	11	7	10247,24583,18453,2629,10757,2353,1736
6175	N??H?K@?BHrU]K}SYu?	36	12	14	8389,10265,18505,8369,16609,2497,5382,5638,1442,244,1444,1456,1504,16864
6178	N??H?KEEaGwIMJkY^K?	35	11	3	18563,3587,1586
6191	N??H?kAuDH?RYXtH^C_	36	11	2	8715,4548
6193	N??H@?WhLoG|pwUsYw?	37	12	7	1549,1557,1305,1308,8984,3352,9496
6196	N??H@HCUtpYox?Ewr[?	37	11	1	6179
6201	N??HAlW`kk^?@hIUlBO	38	12	4	2187,2315,2330,2442
6208	N??HClHHNgCcUdedZO_	38	12	2	17419,1193
6218	N??HHPssoiAgajqb\@_	38	12	3	779,8771,782
6219	N??HHpcpV_?hElehZO_	38	12	4	1287,1543,17419,17923
6224	N??HIUQeBHn?lO@\ZOG	37	12	5	1801,4873,4324,1380,5220
6227	N??HKGZWRAQbu_Ee[cG	36	11	3	1670,3590,4440
6228	N??HKGZo`qm_s_AT{cG	36	11	2	4675,1432
6229	N??HL@Z\?iAgafqb\@_	38	12	1	782
6230	N??HLGC@?vyUU{}K^E?	41	13	2	229,1252
6231	N??HMoBLIShQ}GlJUd_	41	12	2	4235,4243
6235	N??HOcA?PHxHLLtK^E?	35	11	4	24587,18451,2257,2258
6237	N??HPoULCcS_poO^HF_	35	11	3	6179,5187,4308
6239	N??HQ?tduP^?@rDqLAW	38	12	2	3091,2317
6241	N??HU?C@FGA^M[sk^E?	36	11	4	1159,1187,3203,9347
6242	N??H_??Q{jOw]HxW^K?	36	11	2	3233,6220
6243	N??H_?D@SMNGqk[M^E?	35	11	9	1441,1697,2126,10254,2140,2252,9292,10316,1952
6246	N??H_H``mKBJ@h]OvGO	36	11	4	1571,1603,1633,8582
6248	N??H__`QqpQehQpg\G?	34	11	6	20613,10529,14369,17042,17938,2760
6261	N??HiQITLA~?LWQaugG	38	13	14	3079,2571,2195,2323,1667,1795,18445,17541,19461,9362,10386,9858,872,880
6264	N??HmF_DGhDJIUqeY_o	38	12	4	391,8387,8579,16771
6270	N??I??A@eJUwm[][^M?	38	12	3	1347,3233,1378
6273	N??I?CEMJI?ReX\P^K_	36	11	3	4633,4401,9254
6279	N??I?SdTCkSIEhGUzCG	34	11	9	2567,1099,16907,17419,1123,2437,1577,1578,436
6284	N??I@cs`QPpS{?@RfQG	34	11	16	4111,4167,4171,2131,4237,4365,2353,1585,4238,4366,1330,1586,16588,4492,1840,3376
6291	N??ICKucbo@M`bYS}__	37	11	2	17422,9238
6295	N??IDOFDqPepqLla^C?	39	12	2	24589,16533
6296	N??IE?FOKKUqMUMUND?	36	11	3	451,3169,962
6297	N??IGAQIXJ?RuP\P^G_	36	11	1	1377
6298	N??IGC?UHJ?RmX\X^K_	37	12	8	115,4633,1249,1250,8418,1252,1264,3296
6299	N??IGG?A`br[yW|K]M?	37	11	3	626,2288,2672
6300	N??IGGAEHhFKgsoU^K?	34	11	12	4167,4195,8291,12419,24707,12803,4321,12929,4322,1378,3340,2840
6302	N??IIAJqCSEjLU\IVW?	38	13	18	787,451,1361,16721,16785,1809,17169,16833,8546,8642,16834,6188,10284,12332,6284,18572,20620,6668
6303	N??IIIGqCUEfK{\IVW?	38	13	17	787,1809,2833,4881,17169,1250,4322,8418,16610,4802,10284,20556,20620,6412,10508,12556,6668
6304	N??IIIsp@qgDm`MtVW_	40	12	1	738
6305	N??IIPGads]_L[L[U[?	38	12	2	3085,1617
6306	N??IK?tAouWFMpxE]a?	38	12	3	24583,16684,4492
6307	N??IKGqAuHwEMpMR]a?	38	12	2	12316,4428
6308	N??IKvG{?SpOLJLJKh_	38	12	4	775,651,779,653
6309	N??IMGCMYGuT}GMyVT?	41	13	2	227,1250
6311	N??IOccISBYELaTEPKW	34	11	16	2311,2567,2123,10251,2131,3331,2821,3333,598,2822,10762,4210,722,4212,724,5412
6315	N??IU?@@UGFFKmlg^E?	36	11	2	1187,1219
6317	N??Ic?b]CpPC@v\PKh_	36	11	5	590,8718,602,4682,8778
6318	N??Ig@?HWCrL]QhYVL?	36	11	5	4174,122,4186,4202,5194
6323	N??JEG??CLfMek\K^E?	36	11	3	1187,1201,1249
6326	N??JJJo@GHNBeueu^B?	42	13	1	230
6327	N??JL_DEgtGjmHxE^C?	40	13	4	24583,4237,16525,8294
6331	N??JgOG_{JNB]E|W]k?	41	14	4	1921,2126,4174,1456
6332	N??JkEClDgHNQ]]WNK?	41	14	7	1549,1573,1577,8270,16462,620,1132
6336	N??K?KEaXkxL\c]W^K?	40	12	1	12302
6348	N??K@LCe]GMouOMiFT?	37	12	6	4633,4745,4753,4801,3362,2276
6349	N??K@LI`HsjI\_lGZG?	36	12	15	8993,1857,9025,18458,18570,22538,18578,2834,18706,12332,5196,13324,4324,12452,5316
6352	N??KAkuY?KaqaZyB^@?	38	12	4	24583,8726,16918,488
6354	N??KCBG@wUEd[E]oMw?	35	11	10	817,2353,961,1729,12302,20494,18476,7180,2864,3376
6355	N??KCQc@QfHE[cLpNQ?	35	11	7	689,2353,1473,20494,5194,2736,2864
6360	N??KDAs?HKhYUQTsNQ?	35	11	6	397,421,1317,20506,6290,1828
6361	N??KDrSCAEa`XcIlLQ_	35	11	6	395,4387,397,409,425,2345
6363	N??KEIs?QDgqMcMRNQ?	35	11	9	419,2211,4365,421,425,433,2722,12316,20508
6366	N??KHCcEXSJSxCsYYh?	36	11	1	2840
6367	N??KLgC@@th]{K]k^E?	41	13	2	4237,2273
6368	N??KMAWCOiFWXKWmLR?	35	11	3	2329,2161,4401
6369	N??KNBWG`CBJTE@]NOG	35	11	7	391,395,4363,403,8579,2329,16666
6370	N??KO??UZKRLLwxWM{?	37	11	1	3153
6372	N??KOPgCkjIogTXSMw?	35	11	2	6721,8966
6376	N??KSOGAFhm]\{\{M}?	45	15	2	241,2257
6383	N??Kgh_aWV?[}@XFMb_	38	12	6	4359,4171,4173,4185,233,6217
6384	N??KoKEIXRYbtE]W]K?	40	13	5	6155,18443,20491,6179,24590
6389	N??M@cIAb_Me]?`]onO	37	11	2	3086,5134
6390	N??MG?GaFqE]K{X[Im?	37	12	7	1095,1099,115,1107,1123,8291,16483
6391	N??MGGrPIH^GMumUVJ?	42	14	9	2119,2123,2131,611,1123,2147,866,1378,1634
6392	N??MIHCMX`ECArAr]_W	36	11	7	227,355,16483,1804,2828,3340,3596
6393	N??MOOGA@ne}{[|[]m?	44	15	4	4167,4171,115,4179
6395	N??N?KEEZGkaeZeZ^K?	41	12	1	16455
6400	N??O???X?vr]Zwxw^[?	39	12	2	4646,8742
6401	N??O???Xcrd{pw]w^[?	38	12	4	4643,1577,4706,2660
6423	N??O?@C?w]NA{Emw\w?	35	11	1	6158
6447	N??O?G?E^Km[iwzgZ[?	38	12	3	696,1704,2728
6494	N??O@C??CrhuJku[[u?	35	11	7	1165,16581,9241,9353,16582,4308,4324
6520	N??OGG`KQTpeyougMW_	36	11	1	12307
6522	N??OGOKE`fWiy_w[][?	36	11	4	12295,1384,1640,2664
6523	N??OGOKGWs{[xQucM[?	36	11	1	6151
6524	N??OGOKGWs{[xQuc][?	37	12	7	6151,1144,9304,9752,5224,9320,1936
6544	N??OO??@wN^K}E{w\k?	38	11	2	1760,1888
6545	N??OO??@zoo|}W{w\k?	38	12	2	2784,2912
6558	N??OO@OQ?Nc}ksjW^@?	35	11	5	16651,16915,20493,24597,12421
6568	N??OOGEIYPOb[pkq^K?	35	11	2	1362,1872
6570	N??OOKQXbaPda[yWMOo	36	11	1	17422
6571	N??OOKXEOq^Gxmxm[v?	43	14	3	6151,10247,18439
6577	N??OOWw_YFKqk_BE}WG	35	11	2	4365,20493
6598	N??OPpWheM?{UDhg~?_	38	12	3	8741,8773,1633
6602	N??OQqWhvo?|EDXgksO	39	13	9	1543,9223,17415,1163,1171,1305,24614,24646,1178
6605	N??OTLe@_KRFUU}E^B?	40	12	1	484
6606	N??OW??@WF\k{w}E^B?	37	12	4	1952,2976,1984,5568
6614	N??OWGA?WB^K}EzE]R?	37	12	6	248,376,488,496,1952,1984
6615	N??OWGAAWb[bwe]W^K?	36	11	1	6151
6616	N??OWGHMSdLHokxG]W?	35	11	3	24583,12547,2708
6617	N??OWGO?WF\K{czE^B?	36	11	3	1256,1264,1504
6619	N??OWWRHHEZBuEzG]W?	38	12	1	24583
6620	N??OWWRHIEv@uCzG]W?	37	12	6	24583,20491,12307,18445,10261,6169
6623	N??OWoW?oE[[xMxM^B?	38	12	3	440,2456,1744
6625	N??OXWqPKEn@mCrGYW?	36	12	7	17601,8994,6172,4876,6412,3220,6292
6627	N??OXcqJ@W^?o]seXk?	38	12	2	10251,18451
6630	N??O\Doi?c`lBYSd|`?	37	11	5	16519,16647,16903,16917,17029
6631	N??O_??u@Nd{}Wrw\{?	40	12	1	4619
6633	N??O_CA_@JlqM[rWNM?	35	11	6	8235,8243,10259,10275,2154,10290
6634	N??O_CO?W[{L}CzW\q?	36	11	3	1144,1256,1384
6641	N??O_O`k?McwRkqJZD_	35	11	7	24595,557,589,4202,2156,1640,4712
6647	N??O_[MKY[uLrc{W\o?	41	12	1	24583
6648	N??O__FbrP?x}@}H\w?	39	12	1	5142
6649	N??O___uG^@{Bwzo]@o	38	11	6	775,8711,16903,24583,16907,8723
6651	N??O__ooNoDyJsrwX{?	39	12	1	1543
6652	N??O_obaMXV?PtXs\o?	37	12	5	17427,17443,18453,1809,3601
6653	N??O_oi_YowkZchq\o?	37	12	3	18467,2945,1688
6656	N??O_q`s@IdqQiRg[w?	35	11	3	16773,12370,12562
6659	N??O`?JbqqLohI{GXw?	36	11	1	12549
6662	N??O`@BbqqLohImGXw?	36	11	1	12549
6664	N??O`GojdGZGQyQyXs?	37	11	1	1573
6672	N??Oa?xoG]`yjoz_]@_	38	12	1	24583
6677	N??Oa[iMCbWaIbpK|o?	37	12	5	10275,18467,10755,1256,1480
6680	N??Ob@_eW]M@bhz_P{_	38	11	1	902
6682	N??OcA?E]oC|xcZwL{?	38	12	2	1561,1562
6683	N??OcG?[KGh\IyzgNL?	37	12	7	233,8297,1193,1577,3233,5281,16910
6684	N??OcoMBc[KNW]z_]E?	39	12	1	24583
6688	N??OoWCX?po]}Gwq[[?	36	11	1	1832
6690	N??OoqF`s_L`}?XqLF?	37	11	1	6166
6696	N??P???BdZMMuwrw]M?	38	12	1	8816
6706	N??P??hEqHgsrokRVH_	36	11	1	6242
6707	N??P??lB_awTuo{S\`?	35	11	2	6211,16692
6709	N??P?@FB_atDuo{S\`?	35	11	2	18453,4546
6716	N??P?GMMS@hXj?Sq}K?	34	11	7	20487,4629,4401,2386,10434,11330,3408
6717	N??P?KCBcAlDUimW]M?	35	11	3	6418,7186,1760
6719	N??P?KMGIopI@bqS}KO	34	11	18	16399,17419,9235,10259,10385,10769,1550,17422,1082,9242,5162,9746,236,364,852,484,868,488
6725	N??P?OIB_byWxWzA]M?	36	11	1	1872
6728	N??P?SkOZG@qcZee]G_	35	11	2	17415,1318
6729	N??P?WkOQAFBcmbeY[?	34	11	11	16455,4421,16709,20553,16710,3590,3714,2332,436,2356,2388
6732	N??P?dLBasSJkKzOHoo	37	12	2	10373,6661
6734	N??P@BcAw]@wsFuo]B_	38	12	2	16647,12299
6736	N??P@`EaY]IQj@mGXw?	36	11	1	12309
6743	N??PA@oeta\_BwRaP{?	36	11	1	1673
6751	N??PB__KEXzSB{RkP}?	39	12	2	2187,3091
6763	N??PCXQUdXMGG[b`xoO	37	11	2	842,2826
6764	N??PDXYraaSCBbBb]?W	37	12	4	18565,689,17674,850
6765	N??PFoMB_[EFr`sM]F?	40	12	3	16519,8331,4243
6768	N??PGA?@WVNKzOuc]B?	35	11	2	8808,3472
6770	N??PGGAOprKGbLeLZK?	34	11	11	24601,614,2150,2694,3206,738,1196,1356,1364,740,1380
6772	N??PGOICZB@bspzC]K_	36	11	2	8293,4201
6776	N??PH@DPSuFEz?ekZW?	37	12	6	20499,930,2850,4898,2946,2948
6779	N??PHqIXMI?kEfu`^?_	38	12	1	868
6782	N??PI?xXEHTgu_EuRY?	37	12	2	2452,2660
6786	N??PIUWXLI^?HWUarQO	38	12	1	2329
6787	N??PIW`rCd\_GUegjSO	37	11	2	2579,2595
6789	N??PKHh@GubYucxB^A?	39	12	2	24583,16662
6795	N??POoW_{c\_ZEXYW{?	37	12	5	18467,6166,6182,10278,920
6798	N??PPOoSoePfrIpw\`?	38	12	1	724
6804	N??PWCCQKaoiYJ{W^K?	36	12	13	9353,2273,3713,4182,4882,5650,6674,124,4212,16596,2276,2280,2288
6807	N??P_CAaIIrDZWXT^K?	36	11	2	2833,3601
6810	N??P`akSL?~?RqRqPy?	38	12	3	2325,1797,3333
6812	N??PaHMiOKeLmQr`^@?	39	13	10	24595,4629,16917,4741,4753,8498,8530,8546,2466,8610
6822	N??Q?GZ_HUqGBdZD]GO	34	11	15	16399,16455,24583,18443,18445,2217,18569,1110,9238,1362,1364,9748,2472,1488,1872
6828	N??Q?WqJCB`pO\m_}G_	35	11	3	24589,8524,1712
6833	N??QA?rKD]Xe{?Bs`yO	37	12	5	4365,4621,3121,2828,4876
6845	N??QJQDmfG?iEjEjNC_	39	12	2	1159,16534
6846	N??QKDl@OIRR]Eme^B?	40	12	2	4374,482
6854	N??QRIEhfo?pE\E\NC_	39	12	1	1159
6855	N??QRYWcVo?vHkHkJ?w	39	12	2	1159,1174
6859	N??QWCCm@R?bsXYX]K_	36	11	3	16909,1557,8402
6861	N??QXXPKceK@}?bLPe_	37	12	1	6151
6862	N??QXYKaAbeUcoXC~??	36	12	7	24583,1809,2833,17169,3841,12386,12452
6869	N??QoKeXBGPN}OE]RN?	40	13	6	4615,5127,4171,4179,1574,4186
6873	N??R@_C@PGJFamay^E?	35	11	8	16455,8389,12369,206,8390,684,9412,2728
6875	N??RKGC@@rb]Y[ek^E?	39	12	1	16455
6881	N??S?CAB_ZUBZW[[^K?	35	11	9	18445,2629,2601,3113,2633,2641,2657,3624,3632
6893	N??SBWYEcBfPZapL[e?	39	12	3	4246,4262,16550
6894	N??SD_LOhogXZ_bDMSG	35	11	3	1165,425,3212
6900	N??SHSirAsIKC[hB|_O	37	12	6	16915,16931,11274,468,2452,2500
6901	N??SI@?]_vB[jWjW[`_	38	13	15	16903,12309,12325,20517,24613,12421,12549,617,16910,618,620,1624,2648,1640,2664
6904	N??SQqd@oprAXbXb^A?	39	13	4	16647,12326,12358,16538
6905	N??SRNC@aKFFMMeU^A?	39	13	7	16519,16647,419,8401,422,1250,1442
6907	N??Sb^Cq?K_qMJMJ\@_	38	12	3	16915,17155,16534
6909	N??T?CCAhIrDXSUW^K?	34	11	26	4167,16455,1221,4293,16581,1605,4677,10265,18457,2345,3113,5158,4294,4678,10266,24602,8490,5284,5668,1732,4804,5316,5700,10520,3368,10536
6910	N??TAcHB`@kceBrA]E?	34	11	4	16965,13329,16778,9776
6911	N??TGGcHAVrM}OU{ZM?	41	13	1	4167
6914	N??U@L@X?A\`mIEmBV?	36	11	2	6165,2598
6915	N??U_C?BWCklmYzINL?	38	12	2	107,4297
6917	N??V?KYHAq_M?[z@~?o	36	11	3	8263,16455,1704
6918	N??V?s_GAXsgp[ElJE_	36	11	2	4291,2245
6919	N??V_TcI@OQNeGPUgjO	36	11	2	327,2249
6926	N??W??B?oMSe]M}o^F?	36	11	2	1984,3008
6927	N??W??F@s@{w]q]q^E?	38	12	1	18439
6928	N??W??FAoUAFxp{M^W?	36	11	3	12295,20487,24583
6933	N??W??O?{G~AYy]q[{?	36	11	1	2105
6938	N??W?CEI]B[gMasc^K?	35	11	4	3203,11267,4156,4216
6939	N??W?CESXR[gicsa^K?	35	12	31	6151,10247,18439,8715,10251,24587,10275,10307,12355,5141,6165,20501,6181,6213,12357,12361,12369,810,8746,8778,1332,5172,5204,824,1336,16696,872,1392,1984,5056,9664
6944	N??W?OB@u@fPxG{o^E?	35	11	9	12295,5379,2108,10316,2168,696,2232,752,1984
6947	N??W?QGSzKUWHwWwR@W	35	11	3	16441,9286,17464
6957	N??WCCA?fKBNX[}KNM?	37	12	8	9223,1219,1221,8249,1249,3265,5158,3128
6958	N??WDIeh_@nPUqUq^@?	39	12	7	421,677,805,837,901,865,929
6961	N??WGGgW?F_]uBc{^W?	35	11	8	16903,20491,20499,4153,1798,2822,4154,3844
6962	N??WGT@ODImGMkalUU?	35	11	4	17925,1201,4216,1264
6966	N??WL`JPOHNPieke^@?	39	13	7	899,8333,16525,4741,8837,8841,2386
6967	N??WMCoQgR@KhF[b]P_	37	12	6	707,16579,4657,626,632,4720
6968	N??WO??@EFvM[{xw^M?	39	12	1	2616
